id,external_id,annotations,compound_id,creator_id,updater_id,created_at,updated_at
3270,LMFA03080012,"Epoxyeicosatrienoic acids
",23569,,,2015-02-24 23:00:32 UTC,2015-02-24 23:00:32 UTC
3271,C14814,"Hydroxy/hydroperoxyeicosatrienoic acids
",23573,,,2015-02-24 23:00:34 UTC,2015-02-24 23:00:34 UTC
3272,CHEBI:34487,"HPETE
",23575,,,2015-02-24 23:00:34 UTC,2015-02-24 23:00:34 UTC
3273,C14823,"Hydroxy/hydroperoxyeicosatetraenoic acids
",23575,,,2015-02-24 23:00:34 UTC,2015-02-24 23:00:34 UTC
3274,LMFA03060073,"Hydroxy/hydroperoxyeicosatetraenoic acids
",23575,,,2015-02-24 23:00:34 UTC,2015-02-24 23:00:34 UTC
3275,C14828,"Hydroxy fatty acids
",23578,,,2015-02-24 23:00:37 UTC,2015-02-24 23:00:37 UTC
3276,CHEBI:34485,"HPODE
octadecanoid
",23580,,,2015-02-24 23:00:39 UTC,2015-02-24 23:00:39 UTC
3277,C14831,"Other Octadecanoids
",23580,,,2015-02-24 23:00:39 UTC,2015-02-24 23:00:39 UTC
3278,LMFA02000113,"Other Octadecanoids
",23580,,,2015-02-24 23:00:39 UTC,2015-02-24 23:00:39 UTC
3279,CHEBI:34506,"TriHOME
",23581,,,2015-02-24 23:00:40 UTC,2015-02-24 23:00:40 UTC
3280,C14833,"Other Octadecanoids
",23581,,,2015-02-24 23:00:40 UTC,2015-02-24 23:00:40 UTC
3281,LMFA02000014,"Other Octadecanoids
",23581,,,2015-02-24 23:00:40 UTC,2015-02-24 23:00:40 UTC
3282,CHEBI:16738,"dichlorophenol
",23585,,,2015-02-24 23:00:42 UTC,2015-02-24 23:00:42 UTC
3283,24-DICHLOROPHENOL,"a chloroaromatic compound
",23585,,,2015-02-24 23:00:42 UTC,2015-02-24 23:00:42 UTC
3284,CHEBI:74092,"sulfone
biotins
",23591,,,2015-02-24 23:00:44 UTC,2015-02-24 23:00:44 UTC
3285,CHEBI:19289,"methylguanosine
",23595,,,2015-02-24 23:00:45 UTC,2015-02-24 23:00:45 UTC
3286,LMSP0501AA09,"Simple Glc series
",23728,,,2015-02-24 23:03:43 UTC,2015-02-24 23:03:43 UTC
3287,CHEBI:32380,"decenoic acid
",23730,,,2015-02-24 23:03:47 UTC,2015-02-24 23:03:47 UTC
3288,LMFA01030199,"Unsaturated fatty acids
",23730,,,2015-02-24 23:03:47 UTC,2015-02-24 23:03:47 UTC
3289,LMFA01170078,"Dicarboxylic acids
",23732,,,2015-02-24 23:03:49 UTC,2015-02-24 23:03:49 UTC
3290,CHEBI:70966,"imidazolyl carboxylic acid
",23735,,,2015-02-24 23:03:49 UTC,2015-02-24 23:03:49 UTC
3291,CHEBI:116735,"substituted aniline
benzoate ester
",23737,,,2015-02-24 23:03:50 UTC,2015-02-24 23:03:50 UTC
3292,CHEBI:6532,"piperidines
organochlorine compound
monocarboxylic acid amide
",23739,,,2015-02-24 23:03:52 UTC,2015-02-24 23:03:52 UTC
3293,CHEBI:9150,"fatty acid ester
delta-lactone
",23743,,,2015-02-24 23:03:54 UTC,2015-02-24 23:03:54 UTC
3294,CHEBI:50275,"5-methoxy-2-\{[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]sulfinyl\}-1H-benzimidazole
",23745,,,2015-02-24 23:03:57 UTC,2015-02-24 23:03:57 UTC
3295,CHEBI:9123,"organochlorine compound
secondary amino compound
tetralins
",23746,,,2015-02-24 23:03:58 UTC,2015-02-24 23:03:58 UTC
3296,CHEBI:7735,"N-arylpiperazine
N-methylpiperazine
benzodiazepine
",23748,,,2015-02-24 23:03:59 UTC,2015-02-24 23:03:59 UTC
3297,CHEBI:41423,"organofluorine compound
pyrazoles
sulfonamide
",23749,,,2015-02-24 23:04:00 UTC,2015-02-24 23:04:00 UTC
3298,CHEBI:42797,"gamma-amino acid
",23750,,,2015-02-24 23:04:00 UTC,2015-02-24 23:04:00 UTC
3299,CHEBI:8871,"organofluorine compound
pyridopyrimidine
1,2-benzoxazoles
heteroarylpiperidine
",23754,,,2015-02-24 23:04:03 UTC,2015-02-24 23:04:03 UTC
3300,CHEBI:8707,"N-arylpiperazine
N-alkylpiperazine
dibenzothiazepine
",23755,,,2015-02-24 23:04:04 UTC,2015-02-24 23:04:04 UTC
3301,CHEBI:63618,"carboxylic ester
secondary alcohol
hydroxy monocarboxylic acid
3-hydroxy carboxylic acid
carbobicyclic compound
",23756,,,2015-02-24 23:04:05 UTC,2015-02-24 23:04:05 UTC
3302,CHEBI:10125,"imidazopyridine
",23757,,,2015-02-24 23:04:06 UTC,2015-02-24 23:04:06 UTC
3303,CHEBI:36791,"1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-1,3-dihydro-2-benzofuran-5-carbonitrile
",23759,,,2015-02-24 23:04:07 UTC,2015-02-24 23:04:07 UTC
3304,CHEBI:63634,"sulfonamide
isoxazoles
",23763,,,2015-02-24 23:04:11 UTC,2015-02-24 23:04:11 UTC
3305,CHEBI:63631,"cyclic ketal
sulfamate ester
ketohexose derivative
",23764,,,2015-02-24 23:04:12 UTC,2015-02-24 23:04:12 UTC
3306,CHEBI:10650,"sulfonamide
tryptamines
",23767,,,2015-02-24 23:04:14 UTC,2015-02-24 23:04:14 UTC
3307,CHEBI:9139,"sulfonamide
piperazines
pyrazolopyrimidine
",23769,,,2015-02-24 23:04:16 UTC,2015-02-24 23:04:16 UTC
3308,LMFA01030119,"Unsaturated fatty acids
",23772,,,2015-02-24 23:04:18 UTC,2015-02-24 23:04:18 UTC
3309,C13800,"Nitro fatty acids
",23774,,,2015-02-24 23:04:19 UTC,2015-02-24 23:04:19 UTC
3310,LMFA01120001,"Nitro fatty acids
",23774,,,2015-02-24 23:04:19 UTC,2015-02-24 23:04:19 UTC
3311,C14781,"Epoxyeicosatrienoic acids
",23775,,,2015-02-24 23:04:20 UTC,2015-02-24 23:04:20 UTC
3312,LMFA03080007,"Epoxyeicosatrienoic acids
",23775,,,2015-02-24 23:04:20 UTC,2015-02-24 23:04:20 UTC
3313,LMFA03020010,"Leukotrienes
",23779,,,2015-02-24 23:04:20 UTC,2015-02-24 23:04:20 UTC
3314,C14717,"Prostaglandins
",23782,,,2015-02-24 23:04:21 UTC,2015-02-24 23:04:21 UTC
3315,LMFA03010021,"Prostaglandins
",23782,,,2015-02-24 23:04:21 UTC,2015-02-24 23:04:21 UTC
3316,CHEBI:34505,"prostanoid
",23785,,,2015-02-24 23:04:23 UTC,2015-02-24 23:04:23 UTC
3317,C13809,"Isoprostanes
",23785,,,2015-02-24 23:04:24 UTC,2015-02-24 23:04:24 UTC
3318,LMFA03110001,"Isoprostanes
",23785,,,2015-02-24 23:04:24 UTC,2015-02-24 23:04:24 UTC
3319,CHEBI:58961,"fatty amide
N-acylglycine
",23792,,,2015-02-24 23:04:26 UTC,2015-02-24 23:04:26 UTC
3320,LMFA08020003,"N-acyl amines
",23792,,,2015-02-24 23:04:26 UTC,2015-02-24 23:04:26 UTC
3321,CHEBI:28111,"alpha-CH2-containing aldehyde
phenylacetaldehydes
",23795,,,2015-02-24 23:04:27 UTC,2015-02-24 23:04:27 UTC
3322,CPD-12609,"an isoflavone
",23915,,,2015-02-24 23:06:06 UTC,2015-02-24 23:06:06 UTC
3323,CHEBI:17537,"L-tyrosine derivative
dipeptide
",23921,,,2015-02-24 23:06:07 UTC,2015-02-24 23:06:07 UTC
3324,CHEBI:9464,"sterol ester
enanthate ester
",23935,,,2015-02-24 23:06:10 UTC,2015-02-24 23:06:10 UTC
3325,C08157,"C19 steroids (androgens) and derivatives
",23935,,,2015-02-24 23:06:10 UTC,2015-02-24 23:06:10 UTC
3326,LMST02020075,"C19 steroids (androgens) and derivatives
",23935,,,2015-02-24 23:06:10 UTC,2015-02-24 23:06:10 UTC
3327,LMST02020095,"C19 steroids (androgens) and derivatives
",23939,,,2015-02-24 23:06:11 UTC,2015-02-24 23:06:11 UTC
3328,LMFA03110003,"Isoprostanes
",23943,,,2015-02-24 23:06:13 UTC,2015-02-24 23:06:13 UTC
3329,CHEBI:19702,"methylguanosine
",23945,,,2015-02-24 23:06:14 UTC,2015-02-24 23:06:14 UTC
3330,CHEBI:70989,"acetamides
cytidines
",23952,,,2015-02-24 23:06:16 UTC,2015-02-24 23:06:16 UTC
3331,LMST02020103,"C19 steroids (androgens) and derivatives
",23955,,,2015-02-24 23:06:17 UTC,2015-02-24 23:06:17 UTC
3332,LMST05030014,"Glycine conjugates
",23957,,,2015-02-24 23:06:17 UTC,2015-02-24 23:06:17 UTC
3333,CHEBI:28969,"tryptamine alkaloid
tryptamines
",23958,,,2015-02-24 23:06:17 UTC,2015-02-24 23:06:17 UTC
3334,C08302,"Indole alkaloids
",23958,,,2015-02-24 23:06:17 UTC,2015-02-24 23:06:17 UTC
3335,CHEBI:34306,"hydroxy monocarboxylic acid
HETE
",23959,,,2015-02-24 23:06:18 UTC,2015-02-24 23:06:18 UTC
3336,C14748,"Hydroxy/hydroperoxyeicosatetraenoic acids
",23959,,,2015-02-24 23:06:18 UTC,2015-02-24 23:06:18 UTC
3337,LMFA03060009,"Hydroxy/hydroperoxyeicosatetraenoic acids
",23959,,,2015-02-24 23:06:18 UTC,2015-02-24 23:06:18 UTC
3338,LMST02020107,"C19 steroids (androgens) and derivatives
",23975,,,2015-02-24 23:06:23 UTC,2015-02-24 23:06:23 UTC
3339,CHEBI:70867,"methylguanosine
",23977,,,2015-02-24 23:06:24 UTC,2015-02-24 23:06:24 UTC
3340,LMST02020017,"C19 steroids (androgens) and derivatives
",23983,,,2015-02-24 23:06:25 UTC,2015-02-24 23:06:25 UTC
3341,CHEBI:70824,"phenols
N-acylglycine
",23993,,,2015-02-24 23:06:28 UTC,2015-02-24 23:06:28 UTC
3342,CHEBI:42989,"7beta-hydroxy steroid
oxysterol
",23995,,,2015-02-24 23:06:29 UTC,2015-02-24 23:06:29 UTC
3343,LMST01010047,"Cholesterol and derivatives
",23995,,,2015-02-24 23:06:29 UTC,2015-02-24 23:06:29 UTC
3344,LMST05010041,"Glucuronides
",23998,,,2015-02-24 23:06:30 UTC,2015-02-24 23:06:30 UTC
3345,CHEBI:29002,"propane-1,2-diol
",24001,,,2015-02-24 23:06:31 UTC,2015-02-24 23:06:31 UTC
3346,CHEBI:16302,"retinol
",24003,,,2015-02-24 23:06:33 UTC,2015-02-24 23:06:33 UTC
3347,C00899,"Retinoids
",24003,,,2015-02-24 23:06:33 UTC,2015-02-24 23:06:33 UTC
3348,LMPR01090005,"Retinoids
",24003,,,2015-02-24 23:06:33 UTC,2015-02-24 23:06:33 UTC
3349,CHEBI:6067,"retinoic acid
",24006,,,2015-02-24 23:06:35 UTC,2015-02-24 23:06:35 UTC
3350,LMPR01090021,"Retinoids
",24006,,,2015-02-24 23:06:35 UTC,2015-02-24 23:06:35 UTC
3351,CHEBI:45487,"retinal
",24007,,,2015-02-24 23:06:35 UTC,2015-02-24 23:06:35 UTC
3352,LMPR01090018,"Retinoids
",24007,,,2015-02-24 23:06:35 UTC,2015-02-24 23:06:35 UTC
3353,LMST03010040,"Vitamin D2 and derivatives
",24008,,,2015-02-24 23:06:36 UTC,2015-02-24 23:06:36 UTC
3354,LMST03010051,"Vitamin D2 and derivatives
",24010,,,2015-02-24 23:06:36 UTC,2015-02-24 23:06:36 UTC
3355,CHEBI:30164,"myo-inositol pentakisphosphate
",24012,,,2015-02-24 23:06:37 UTC,2015-02-24 23:06:37 UTC
3356,DIHYDROXYPHENYLGLYCOLALDEHYDE,"a small molecule
",24018,,,2015-02-24 23:06:39 UTC,2015-02-24 23:06:39 UTC
3357,LMFA03060093,"Hydroxy/hydroperoxyeicosatetraenoic acids
",24020,,,2015-02-24 23:06:40 UTC,2015-02-24 23:06:40 UTC
3358,CHEBI:50619,"gamma-glutamylalanine
",24023,,,2015-02-24 23:06:41 UTC,2015-02-24 23:06:41 UTC
3359,CHEBI:64136,"phenols
monohydroxybenzoic acid
",24024,,,2015-02-24 23:06:41 UTC,2015-02-24 23:06:41 UTC
3360,C16677,"Retinoids
",24025,,,2015-02-24 23:06:42 UTC,2015-02-24 23:06:42 UTC
3361,CHEBI:34477,"3-oxo steroid
17beta-hydroxy steroid
6beta-hydroxy steroid
androstanoid
",24027,,,2015-02-24 23:06:42 UTC,2015-02-24 23:06:42 UTC
3362,LMST02020054,"C19 steroids (androgens) and derivatives
",24027,,,2015-02-24 23:06:42 UTC,2015-02-24 23:06:42 UTC
3363,CHEBI:75108,"omega-6 fatty acid
octadecadienoic acid
",24031,,,2015-02-24 23:06:43 UTC,2015-02-24 23:06:43 UTC
3364,LMFA01030123,"Unsaturated fatty acids
",24031,,,2015-02-24 23:06:43 UTC,2015-02-24 23:06:43 UTC
3365,CHEBI:18252,"3beta-sterol
",24032,,,2015-02-24 23:06:43 UTC,2015-02-24 23:06:43 UTC
3366,C05437,"Cholesterol and derivatives
",24032,,,2015-02-24 23:06:43 UTC,2015-02-24 23:06:43 UTC
3367,LMST01010066,"Cholesterol and derivatives
",24032,,,2015-02-24 23:06:43 UTC,2015-02-24 23:06:43 UTC
3368,CHEBI:49268,"delta-amino acid
2-oxo monocarboxylic acid
",24033,,,2015-02-24 23:06:44 UTC,2015-02-24 23:06:44 UTC
3369,C01110,"Oxo fatty acids
",24033,,,2015-02-24 23:06:44 UTC,2015-02-24 23:06:44 UTC
3370,LMFA01060169,"Oxo fatty acids
",24033,,,2015-02-24 23:06:44 UTC,2015-02-24 23:06:44 UTC
3371,CHEBI:28413,"1-(phosphoribosyl)imidazole
aminoimidazole
imidazole-4-carboxylic acid
",24034,,,2015-02-24 23:06:45 UTC,2015-02-24 23:06:45 UTC
3372,CHEBI:37946,"aryl sulfate
",24035,,,2015-02-24 23:06:46 UTC,2015-02-24 23:06:46 UTC
3373,CHEBI:18431,"triol
7alpha-hydroxy steroid
26-hydroxy steroid
oxysterol
",24038,,,2015-02-24 23:06:46 UTC,2015-02-24 23:06:46 UTC
3374,C06341,"Cholesterol and derivatives
",24038,,,2015-02-24 23:06:46 UTC,2015-02-24 23:06:46 UTC
3375,LMST04030081,"C27 bile acids, alcohols, and derivatives
",24038,,,2015-02-24 23:06:47 UTC,2015-02-24 23:06:47 UTC
3376,LMST01010211,"Cholesterol and derivatives
",24039,,,2015-02-24 23:06:47 UTC,2015-02-24 23:06:47 UTC
3377,C16678,"Retinoids
",24040,,,2015-02-24 23:06:48 UTC,2015-02-24 23:06:48 UTC
3378,LMPR01090026,"Retinoids
",24040,,,2015-02-24 23:06:48 UTC,2015-02-24 23:06:48 UTC
3379,CHEBI:55329,"omega-hydroxy fatty acid anion
",24045,,,2015-02-24 23:06:49 UTC,2015-02-24 23:06:49 UTC
3380,16-HYDROXYPALMITATE,"a &omega;-hydroxy fatty acid
",24045,,,2015-02-24 23:06:49 UTC,2015-02-24 23:06:49 UTC
3381,CHEBI:35374,"mannose phosphate
",24055,,,2015-02-24 23:06:50 UTC,2015-02-24 23:06:50 UTC
3382,CHEBI:16508,"muconic acid
",24056,,,2015-02-24 23:06:51 UTC,2015-02-24 23:06:51 UTC
3383,LMFA01170077,"Dicarboxylic acids
",24056,,,2015-02-24 23:06:51 UTC,2015-02-24 23:06:51 UTC
3384,CHEBI:16717,"tricarboxylic acid
",24067,,,2015-02-24 23:06:54 UTC,2015-02-24 23:06:54 UTC
3385,CHEBI:63799,"ureas
benzyl alcohols
sulfonamide
",24076,,,2015-02-24 23:06:58 UTC,2015-02-24 23:06:58 UTC
3386,CHEBI:40673,"L-alpha-amino acid
2-amino-3-oxobutanoic acid
",24078,,,2015-02-24 23:06:59 UTC,2015-02-24 23:06:59 UTC
3387,C03508,"Oxo fatty acids
",24078,,,2015-02-24 23:06:59 UTC,2015-02-24 23:06:59 UTC
3388,LMFA01060172,"Oxo fatty acids
",24078,,,2015-02-24 23:06:59 UTC,2015-02-24 23:06:59 UTC
3389,CHEBI:16878,"glutamic acid derivative
",24080,,,2015-02-24 23:06:59 UTC,2015-02-24 23:06:59 UTC
3390,CHEBI:17167,"lactaldehyde
",24081,,,2015-02-24 23:07:00 UTC,2015-02-24 23:07:00 UTC
3391,CHEBI:64868,"saturated fatty acyl-CoA(4-)
",24082,,,2015-02-24 23:07:01 UTC,2015-02-24 23:07:01 UTC
3392,CHEBI:27491,"leukotriene
",24088,,,2015-02-24 23:07:02 UTC,2015-02-24 23:07:02 UTC
3393,C06462,"Leukotrienes
",24088,,,2015-02-24 23:07:02 UTC,2015-02-24 23:07:02 UTC
3394,LMFA03020009,"Leukotrienes
",24088,,,2015-02-24 23:07:02 UTC,2015-02-24 23:07:02 UTC
3395,CHEBI:52897,"quaternary ammonium ion
phosphocholines
phosphosphingolipid
",24095,,,2015-02-24 23:07:03 UTC,2015-02-24 23:07:03 UTC
3396,C03640,"Lysosphingomyelins and lysoglycosphingolipids
",24095,,,2015-02-24 23:07:03 UTC,2015-02-24 23:07:03 UTC
3397,CHEBI:15634,"dihydrofolic acids
",24098,,,2015-02-24 23:07:05 UTC,2015-02-24 23:07:05 UTC
3398,CHEBI:16319,"glutamic semialdehyde
",24101,,,2015-02-24 23:07:05 UTC,2015-02-24 23:07:05 UTC
3399,CHEBI:35422,"aryl sulfate
",24102,,,2015-02-24 23:07:06 UTC,2015-02-24 23:07:06 UTC
3400,CHEBI:74397,"long-chain fatty acyl-CoA
",24104,,,2015-02-24 23:07:08 UTC,2015-02-24 23:07:08 UTC
3401,CHEBI:15537,"acyl-CoA
",24108,,,2015-02-24 23:07:11 UTC,2015-02-24 23:07:11 UTC
3402,LMFA07050007,"Fatty acyl CoAs
",24121,,,2015-02-24 23:07:14 UTC,2015-02-24 23:07:14 UTC
3403,CHEBI:34665,"isoquinolines
carboxamidine
",24130,,,2015-02-24 23:07:18 UTC,2015-02-24 23:07:18 UTC
3404,CHEBI:28806,"purine 2'-deoxyribonucleoside 5'-monophosphate
deoxyinosine phosphate
",24132,,,2015-02-24 23:07:19 UTC,2015-02-24 23:07:19 UTC
3405,CHEBI:74767,"dipeptide
",24191,,,2015-02-24 23:07:29 UTC,2015-02-24 23:07:29 UTC
3406,CHEBI:46372,"ubiquinones
",24199,,,2015-02-24 23:07:31 UTC,2015-02-24 23:07:31 UTC
3407,C00399,"Ubiquinones
",24199,,,2015-02-24 23:07:31 UTC,2015-02-24 23:07:31 UTC
3408,LMST01020004,"Steryl esters
",24204,,,2015-02-24 23:07:32 UTC,2015-02-24 23:07:32 UTC
3409,CHEBI:82751,"organic molecular entity
",24205,,,2015-02-24 23:07:32 UTC,2015-02-24 23:07:32 UTC
3410,LMST01020014,"Steryl esters
",24205,,,2015-02-24 23:07:32 UTC,2015-02-24 23:07:32 UTC
3411,CHEBI:18093,"4,5-dihydrocortisone
",24225,,,2015-02-24 23:07:42 UTC,2015-02-24 23:07:42 UTC
3412,C05469,"C21 steroids (gluco/mineralocorticoids, progestogens) and derivatives
",24225,,,2015-02-24 23:07:42 UTC,2015-02-24 23:07:42 UTC
3413,LMST02030095,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",24225,,,2015-02-24 23:07:42 UTC,2015-02-24 23:07:42 UTC
3414,CHEBI:27832,"17alpha-hydroxy steroid
3beta-hydroxy steroid
21-hydroxy steroid
",24228,,,2015-02-24 23:07:43 UTC,2015-02-24 23:07:43 UTC
3415,LMST02030141,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
",24228,,,2015-02-24 23:07:43 UTC,2015-02-24 23:07:43 UTC
3416,C05504,"C18 steroids (estrogens) and derivatives
Glucuronides
",24232,,,2015-02-24 23:07:45 UTC,2015-02-24 23:07:45 UTC
3417,LMST05010008,"Glucuronides
",24232,,,2015-02-24 23:07:45 UTC,2015-02-24 23:07:45 UTC
3418,C05293,"C19 steroids (androgens) and derivatives
",24235,,,2015-02-24 23:07:47 UTC,2015-02-24 23:07:47 UTC
3419,LMST02020069,"C19 steroids (androgens) and derivatives
",24235,,,2015-02-24 23:07:47 UTC,2015-02-24 23:07:47 UTC
3420,CHEBI:27768,"3-oxo steroid
7alpha-hydroxy steroid
17-oxo steroid
androstanoid
",24236,,,2015-02-24 23:07:47 UTC,2015-02-24 23:07:47 UTC
3421,C05296,"C19 steroids (androgens) and derivatives
",24236,,,2015-02-24 23:07:47 UTC,2015-02-24 23:07:47 UTC
3422,LMST02020071,"C19 steroids (androgens) and derivatives
",24236,,,2015-02-24 23:07:48 UTC,2015-02-24 23:07:48 UTC
3423,CHEBI:27406,"quinone
indoledione
",24240,,,2015-02-24 23:07:49 UTC,2015-02-24 23:07:49 UTC
3424,CPD-12373,"an alkaloid
",24240,,,2015-02-24 23:07:49 UTC,2015-02-24 23:07:49 UTC
3425,CHEBI:27791,"uridine 5'-phosphate
pyrimidine ribonucleoside 5'-tetraphosphate
",24246,,,2015-02-24 23:07:50 UTC,2015-02-24 23:07:50 UTC
3426,CHEBI:12350,"D-fructofuranose 2-phosphate
",24249,,,2015-02-24 23:07:51 UTC,2015-02-24 23:07:51 UTC
3427,CHEBI:27951,"2-oxo monocarboxylic acid
3-hydroxy monocarboxylic acid
carboxyalkyl phosphate
oxoalkyl phosphate
hydroxyalkyl phosphate
",24250,,,2015-02-24 23:07:52 UTC,2015-02-24 23:07:52 UTC
3428,CHEBI:18336,"threonine derivative
O-phosphoamino acid
",24251,,,2015-02-24 23:07:53 UTC,2015-02-24 23:07:53 UTC
3429,CHEBI:33199,"terminal acetylenic compound
monounsaturated fatty acid
acetylenic fatty acid
short-chain fatty acid
",24253,,,2015-02-24 23:07:54 UTC,2015-02-24 23:07:54 UTC
3430,CHEBI:27748,"pyridine nucleoside
",24257,,,2015-02-24 23:07:56 UTC,2015-02-24 23:07:56 UTC
3431,CHEBI:31116,"monohydroxybenzoic acid
",24259,,,2015-02-24 23:07:57 UTC,2015-02-24 23:07:57 UTC
3432,LMPR02010045,"Ubiquinones
",24259,,,2015-02-24 23:07:57 UTC,2015-02-24 23:07:57 UTC
3433,CHEBI:1109,"phenols
",24260,,,2015-02-24 23:07:57 UTC,2015-02-24 23:07:57 UTC
3434,LMPR02010042,"Ubiquinones
",24260,,,2015-02-24 23:07:57 UTC,2015-02-24 23:07:57 UTC
3435,CHEBI:929,"aminopyrimidine
pyrimidone
N-glycosyl compound
ribose triphosphate
",24264,,,2015-02-24 23:07:59 UTC,2015-02-24 23:07:59 UTC
3436,CHEBI:16244,"amino-acid betaine
",24270,,,2015-02-24 23:08:01 UTC,2015-02-24 23:08:01 UTC
3437,GAMMA-BUTYROBETAINE,"an N-substituted amino acid
",24270,,,2015-02-24 23:08:01 UTC,2015-02-24 23:08:01 UTC
3438,CHEBI:18416,"cysteine derivative
",24273,,,2015-02-24 23:08:03 UTC,2015-02-24 23:08:03 UTC
3439,CHEBI:9493,"pentacyclic triterpenoid
",24274,,,2015-02-24 23:08:03 UTC,2015-02-24 23:08:03 UTC
3440,C06083,"Arborinane and stictane triterpenoids
Hopanes
",24274,,,2015-02-24 23:08:03 UTC,2015-02-24 23:08:03 UTC
3441,LMPR0106210001,"Arborinane and stictane triterpenoids
",24274,,,2015-02-24 23:08:03 UTC,2015-02-24 23:08:03 UTC
3442,CHEBI:16608,"3beta-sterol
",24277,,,2015-02-24 23:08:04 UTC,2015-02-24 23:08:04 UTC
3443,LMST01010096,"Cholesterol and derivatives
",24277,,,2015-02-24 23:08:04 UTC,2015-02-24 23:08:04 UTC
3444,CHEBI:50586,"3beta-sterol
",24279,,,2015-02-24 23:08:05 UTC,2015-02-24 23:08:05 UTC
3445,C15777,"Ergosterols and C24-methyl derivatives
",24279,,,2015-02-24 23:08:05 UTC,2015-02-24 23:08:05 UTC
3446,C15783,"Stigmasterols and C24-ethyl derivatives
",24281,,,2015-02-24 23:08:05 UTC,2015-02-24 23:08:05 UTC
3447,CHEBI:18409,"2-acetyllactic acid
",24283,,,2015-02-24 23:08:06 UTC,2015-02-24 23:08:06 UTC
3448,CPD-941,"a small molecule
",24288,,,2015-02-24 23:08:09 UTC,2015-02-24 23:08:09 UTC
3449,CHEBI:28047,"3alpha-hydroxy steroid
7alpha-hydroxy steroid
",24303,,,2015-02-24 23:08:13 UTC,2015-02-24 23:08:13 UTC
3450,C05452,"C27 bile acids, alcohols, and derivatives
",24303,,,2015-02-24 23:08:13 UTC,2015-02-24 23:08:13 UTC
3451,LMST04030109,"C27 bile acids, alcohols, and derivatives
",24303,,,2015-02-24 23:08:13 UTC,2015-02-24 23:08:13 UTC
3452,LMGL02010009,"Diacylglycerols
",24455,,,2015-02-24 23:09:47 UTC,2015-02-24 23:09:47 UTC
3453,CHEBI:75466,"1,2-diacyl-sn-glycerol
1-palmitoyl-2-oleoylglycerol
",24459,,,2015-02-24 23:09:51 UTC,2015-02-24 23:09:51 UTC
3454,C13861,"Diacylglycerols
",24459,,,2015-02-24 23:09:51 UTC,2015-02-24 23:09:51 UTC
3455,LMGL02010006,"Diacylglycerols
",24459,,,2015-02-24 23:09:51 UTC,2015-02-24 23:09:51 UTC
3456,CHEBI:75468,"1,2-diacyl-sn-glycerol
1-stearoyl-2-oleoylglycerol
",24517,,,2015-02-24 23:10:40 UTC,2015-02-24 23:10:40 UTC
3457,LMGL02010043,"Diacylglycerols
",24517,,,2015-02-24 23:10:40 UTC,2015-02-24 23:10:40 UTC
3458,CHEBI:77097,"1,2-diacyl-sn-glycerol
",24518,,,2015-02-24 23:10:41 UTC,2015-02-24 23:10:41 UTC
3459,LMGL02010050,"Diacylglycerols
",24518,,,2015-02-24 23:10:41 UTC,2015-02-24 23:10:41 UTC
3460,CHEBI:77129,"1,2-diacyl-sn-glycerol
",24536,,,2015-02-24 23:10:51 UTC,2015-02-24 23:10:51 UTC
3461,LMGL02010216,"Diacylglycerols
",24536,,,2015-02-24 23:10:51 UTC,2015-02-24 23:10:51 UTC
3462,CHEBI:78270,"2-acyl-sn-glycero-3-phosphate
",25207,,,2015-02-24 23:41:55 UTC,2015-02-24 23:41:55 UTC
3463,LMGP10050014,"Monoacylglycerophosphates
",25207,,,2015-02-24 23:41:55 UTC,2015-02-24 23:41:55 UTC
3464,CHEBI:74330,"2-acyl-sn-glycero-3-phosphate
",25208,,,2015-02-24 23:41:57 UTC,2015-02-24 23:41:57 UTC
3465,CHEBI:15799,"1-acyl-sn-glycerol 3-phosphate
1-palmitoylglycerol 3-phosphate
",25209,,,2015-02-24 23:41:58 UTC,2015-02-24 23:41:58 UTC
3466,LMGP10050006,"Monoacylglycerophosphates
",25209,,,2015-02-24 23:41:58 UTC,2015-02-24 23:41:58 UTC
3467,CHEBI:74850,"1-acyl-sn-glycerol 3-phosphate
",25210,,,2015-02-24 23:42:00 UTC,2015-02-24 23:42:00 UTC
3468,LMGP10050005,"Monoacylglycerophosphates
",25210,,,2015-02-24 23:42:00 UTC,2015-02-24 23:42:00 UTC
3469,CHEBI:62837,"1-acyl-sn-glycerol 3-phosphate
",25211,,,2015-02-24 23:42:01 UTC,2015-02-24 23:42:01 UTC
3470,LMGP10050008,"Monoacylglycerophosphates
",25211,,,2015-02-24 23:42:02 UTC,2015-02-24 23:42:02 UTC
3471,CHEBI:62834,"1-acyl-sn-glycerol 3-phosphate
",25212,,,2015-02-24 23:42:03 UTC,2015-02-24 23:42:03 UTC
3472,LMGP10050017,"Monoacylglycerophosphates
",25212,,,2015-02-24 23:42:03 UTC,2015-02-24 23:42:03 UTC
3473,LMGP10010007,"Diacylglycerophosphates
",25213,,,2015-02-24 23:42:04 UTC,2015-02-24 23:42:04 UTC
3474,CHEBI:64844,"1,2-diacyl-sn-glycerol 3-phosphate
",25214,,,2015-02-24 23:42:05 UTC,2015-02-24 23:42:05 UTC
